book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url,NonEnglish
7227,249042,249042,1258333,49,679736395,9780679736390.0,William Styron,1990.0,Darkness Visible: A Memoir of Madness,Darkness Visible: A Memoir of Madness,,4.04,13396,15109,1118,160,746,2981,5607,5615,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
7239,95420,95420,695094,22,375701044,9780375701050.0,Katharine Graham,1997.0,Personal History,Personal History,en-US,4.13,13714,14328,750,255,516,2360,5196,6001,https://images.gr-assets.com/books/1320504681m/95420.jpg,https://images.gr-assets.com/books/1320504681s/95420.jpg,0
7257,24476,24476,1596506,21,743406567,9780743406570.0,Chuck Klosterman,2001.0,Fargo Rock City: A Heavy Metal Odyssey in Rural North Dakota,Fargo Rock City: A Heavy Metal Odyssey in Rural North Dakota,en-US,3.8,11376,11665,532,225,752,3196,4486,3006,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
7259,6818019,6818019,7026660,47,307589676,9780307589680.0,"Nujood Ali, Delphine Minoui, Linda Coverdale",2009.0,"Moi Nojoud, 10 ans, divorcée","I Am Nujood, Age 10 and Divorced",eng,3.79,13607,15351,2294,169,1002,4480,5895,3805,https://images.gr-assets.com/books/1320467214m/6818019.jpg,https://images.gr-assets.com/books/1320467214s/6818019.jpg,0
7264,86525,86525,90300,25,394720954,9780394720950.0,Robert A. Caro,2002.0,Master of the Senate,"Master of the Senate (The Years of Lyndon Johnson, #3)",eng,4.41,11411,11983,587,192,373,1205,2798,7415,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
7273,15771862,15771862,21480584,36,,,Sonali Deraniyagala,2013.0,Wave,Wave,eng,3.7,12008,13198,2128,466,1217,3512,4626,3377,https://images.gr-assets.com/books/1362126716m/15771862.jpg,https://images.gr-assets.com/books/1362126716s/15771862.jpg,0
7297,163363,163363,1526762,20,809015803,9780809015800.0,Gerda Weissmann Klein,1959.0,All But My Life,All But My Life: A Memoir,en-US,4.28,13710,14111,893,268,398,1790,4332,7323,https://images.gr-assets.com/books/1316131452m/163363.jpg,https://images.gr-assets.com/books/1316131452s/163363.jpg,0
7302,454236,454236,1165980,49,140009769X,9781400097690.0,"Nando Parrado, Vince Rause",2006.0,Miracle in the Andes: 72 Days on the Mountain and My Long Trek Home,Miracle in the Andes,,4.21,11057,12048,750,91,261,1915,4532,5249,https://images.gr-assets.com/books/1320544978m/454236.jpg,https://images.gr-assets.com/books/1320544978s/454236.jpg,0
7339,3090282,3090282,3121382,12,1416551050,9781416551060.0,Molly Wizenberg,2009.0,A Homemade Life: Stories and Recipes from My Kitchen Table,A Homemade Life: Stories and Recipes from My Kitchen Table,eng,3.94,13310,14009,1690,213,714,3168,5520,4394,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
7356,16218778,16218778,23326865,15,544025830,9780544025840.0,Kimberly Rae Miller,2013.0,,Coming Clean,en-US,3.88,10002,14943,1406,260,670,3640,6333,4040,https://images.gr-assets.com/books/1381962759m/16218778.jpg,https://images.gr-assets.com/books/1381962759s/16218778.jpg,0
7425,25937671,25937671,45835034,28,1101902760,9781101902770.0,Sue Klebold,2016.0,A Mother's Reckoning: Living in the Aftermath of Tragedy,A Mother's Reckoning: Living in the Aftermath of Tragedy,eng,4.13,12795,16585,2822,305,508,2506,6639,6627,https://images.gr-assets.com/books/1453261078m/25937671.jpg,https://images.gr-assets.com/books/1453261078s/25937671.jpg,0
7453,4507,4507,1370491,32,553803077,9780553803080.0,Julie Gregory,2003.0,Sickened,Sickened: The Memoir of a Munchausen by Proxy Childhood,,3.72,11860,13713,1079,271,1109,4097,4942,3294,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
7552,7841677,7841677,10935145,20,1416551603,9781416551610.0,Kristin Kimball,2010.0,"The Dirty Life: On Farming, Food, and Love","The Dirty Life: On Farming, Food, and Love",eng,4.04,11559,12667,1764,124,453,2389,5515,4186,https://images.gr-assets.com/books/1277929135m/7841677.jpg,https://images.gr-assets.com/books/1277929135s/7841677.jpg,0
7557,13069213,13069213,18329805,14,385342608,9780385342600.0,Marcus Samuelsson,2012.0,,"Yes, Chef",eng,3.8,12230,13404,1960,258,758,3497,5719,3172,https://images.gr-assets.com/books/1329368167m/13069213.jpg,https://images.gr-assets.com/books/1329368167s/13069213.jpg,0
7592,11623,11623,3094683,42,385720254,9780385720250.0,"Sylvia Plath, Karen V. Kukil",1982.0,The Journals of Sylvia Plath,The Unabridged Journals of Sylvia Plath,eng,4.29,12419,14219,517,97,333,1972,4763,7054,https://images.gr-assets.com/books/1473939372m/11623.jpg,https://images.gr-assets.com/books/1473939372s/11623.jpg,0
7612,17334495,17334495,24066037,18,141654786X,9781416547860.0,Doris Kearns Goodwin,2013.0,"The Bully Pulpit: Theodore Roosevelt, William Howard Taft, and the Golden Age of Journalism","The Bully Pulpit: Theodore Roosevelt, William Howard Taft, and the Golden Age of Journalism",eng,4.16,10384,12008,1498,220,342,1699,4775,4972,https://images.gr-assets.com/books/1386557352m/17334495.jpg,https://images.gr-assets.com/books/1386557352s/17334495.jpg,0
7615,73965,73965,1045053,24,385315546,9780385315550.0,Caroline Knapp,1996.0,Drinking: A Love Story,Drinking: A Love Story,,4.04,12234,13121,850,165,596,2606,4958,4796,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
7630,9013,9013,1019008,61,1592289444,9781592289450.0,Slavomir Rawicz,1956.0,The Long Walk: The True Story of a Trek to Freedom,The Long Walk: The True Story of a Trek to Freedom,eng,4.18,10188,11990,1829,118,357,1876,4543,5096,https://images.gr-assets.com/books/1417980460m/9013.jpg,https://images.gr-assets.com/books/1417980460s/9013.jpg,0
7709,15733346,15733346,21414594,13,1444734148,9781444734140.0,Miranda Hart,2012.0,,Is It Just Me?,eng,3.8,11626,13994,1510,536,1133,3185,4841,4299,https://images.gr-assets.com/books/1341274679m/15733346.jpg,https://images.gr-assets.com/books/1341274679s/15733346.jpg,0
7746,6562380,6562380,6755222,24,547225474,9780547225470.0,"Larry Bird, Earvin Johnson, Jackie MacMullan",2009.0,When the Game Was Ours,When the Game Was Ours,en-US,4.16,9401,9869,377,206,331,1630,3207,4495,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
7768,171001,171001,2264761,17,874869226,9780874869220.0,Misty Bernall,1999.0,She Said Yes: The Unlikely Martyrdom of Cassie Bernall,She Said Yes: The Unlikely Martyrdom of Cassie Bernall,eng,3.9,12272,12771,610,349,909,3065,3778,4670,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
7770,85622,85622,2637573,12,609809547,9780609809550.0,Rita Golden Gelman,2001.0,Tales of a Female Nomad: Living at Large in the World,Tales of a Female Nomad: Living at Large in the World,eng,3.84,11380,11886,1142,357,868,2847,4022,3792,https://images.gr-assets.com/books/1320531284m/85622.jpg,https://images.gr-assets.com/books/1320531284s/85622.jpg,0
7779,50039,50039,702279,23,1556525893,9781556525900.0,"Pamela Des Barres, Dave Navarro",1987.0,I'm with the Band: Confessions of a Groupie,I'm with the Band: Confessions of a Groupie,en-US,3.67,11172,11795,611,471,1206,3329,3575,3214,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
7827,126151,126151,121500,23,684848287,9780684848280.0,Mark Mathabane,1986.0,Kaffir Boy: An Autobiography--The True Story of a Black Youth's Coming of Age in Apartheid South Africa,Kaffir Boy: An Autobiography,en-US,4.15,11633,12195,645,159,413,2015,4420,5188,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
7849,18422,18422,19842,36,310214696,9780310214690.0,"Ben Carson, Cecil Murphey",1990.0,Gifted Hands: The Ben Carson Story,Gifted Hands: The Ben Carson Story,eng,4.21,9871,12017,1607,167,412,1785,4035,5618,https://images.gr-assets.com/books/1331248043m/18422.jpg,https://images.gr-assets.com/books/1331248043s/18422.jpg,0
7856,851678,851678,837187,16,739458736,9780743276950.0,Carole Radziwill,2005.0,"What Remains: A Memoir of Fate, Friendship, and Love","What Remains: A Memoir of Fate, Friendship, and Love",,4.16,9602,11631,1282,90,343,1814,4712,4672,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
7912,25065522,25065522,44749694,17,1101983795,9781101983800.0,Drew Barrymore,2015.0,,Wildflower,en-CA,3.56,12855,14574,1893,447,1524,4851,4910,2842,https://images.gr-assets.com/books/1446537126m/25065522.jpg,https://images.gr-assets.com/books/1446537126s/25065522.jpg,0
7949,315578,315578,330158,49,1559702028,9781559702030.0,"Miklós Nyiszli, Tibère Kremer, Bruno Bettelheim, Richard Seaver",1946.0,Orvos voltam Auschwitzban,Auschwitz: A Doctor's Eyewitness Account,en-US,4.24,8422,12221,1045,108,284,1712,4572,5545,https://images.gr-assets.com/books/1356698317m/315578.jpg,https://images.gr-assets.com/books/1356698317s/315578.jpg,0
7954,17455541,17455541,24346221,9,,,"Phil Robertson, Mark Schlabach",2013.0,Legend of the Duck Commander,"Happy, Happy, Happy",en-US,4.06,10102,11300,1182,268,518,2117,3713,4684,https://images.gr-assets.com/books/1362252767m/17455541.jpg,https://images.gr-assets.com/books/1362252767s/17455541.jpg,0
7979,29072594,29072594,49302622,42,1501141511,9781501141520.0,Bruce Springsteen,2016.0,Born to Run,Born to Run,eng,4.18,14276,17338,2645,352,547,2436,6292,7711,https://images.gr-assets.com/books/1472979089m/29072594.jpg,https://images.gr-assets.com/books/1472979089s/29072594.jpg,0
8053,38739,23014868,2897191,47,312966202,9780312966200.0,James Herriot,1981.0,The Lord God Made Them All,The Lord God Made Them All,en-US,4.39,12510,16529,346,36,144,1950,5631,8768,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8069,58547,58547,57016,28,157322359X,9781573223590.0,Kurt Cobain,2002.0,Journals,Journals,,3.98,10349,11524,471,241,749,2531,3474,4529,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8105,23341862,23341862,42901339,11,1455554596,9781455554590.0,Sarah Hepola,2015.0,Blackout: Remembering the Things I Drank to Forget,Blackout: Remembering the Things I Drank to Forget,eng,3.96,9165,11756,1235,185,471,2512,5030,3558,https://images.gr-assets.com/books/1423750824m/23341862.jpg,https://images.gr-assets.com/books/1423750824s/23341862.jpg,0
8147,17835351,17835351,24955642,2,,,Sean Patrick,2013.0,Nikola Tesla: Imagination and the Man That Invented the 20th Century,Nikola Tesla: Imagination and the Man That Invented the 20th Century,eng,3.79,13584,13604,780,514,1191,3142,4568,4189,https://images.gr-assets.com/books/1366561721m/17835351.jpg,https://images.gr-assets.com/books/1366561721s/17835351.jpg,0
8176,8745,8745,2736618,81,688172377,9780688172370.0,"Waris Dirie, Cathleen Miller",1998.0,Desert Flower: The Extraordinary Journey of a Desert Nomad,Desert Flower,eng,4.09,9609,12900,821,84,477,2437,5078,4824,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8182,12878300,12878300,18031309,16,307730697,9780307730700.0,Eric Blehm,2012.0,,Fearless: The Heroic Story of One Navy SEAL's Sacrifice in the Hunt for Osama Bin Laden and the Unwavering Devotion of the Woman Who Loved Him,,4.53,7793,10382,1220,95,183,797,2312,6995,https://images.gr-assets.com/books/1351386173m/12878300.jpg,https://images.gr-assets.com/books/1351386173s/12878300.jpg,0
8220,7993566,7993566,12482174,9,375504877,9780375504880.0,Edmund Morris,2010.0,Colonel Roosevelt,Colonel Roosevelt,eng,4.1,12745,13186,497,364,611,2153,4276,5782,https://images.gr-assets.com/books/1320530371m/7993566.jpg,https://images.gr-assets.com/books/1320530371s/7993566.jpg,0
8238,7940589,7940589,11366179,24,670022209,9780670022200.0,Manning Marable,2011.0,Malcolm X: A Life of Reinvention,Malcolm X: A Life of Reinvention,eng,4.2,11448,11878,588,251,364,1757,3875,5631,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8329,7062,7062,2297476,22,375758232,9780375758230.0,Adam Gopnik,2000.0,Paris to the Moon,Paris to the Moon,eng,3.75,11065,11607,959,329,900,3067,4305,3006,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8333,15823426,15823426,21553734,32,345530411,9780345530420.0,"Tyler Hamilton, Daniel Coyle",2012.0,"The Secret Race: Inside the Hidden World of the Tour de France: Doping, Cover-ups, and Winning at All Costs","The Secret Race: Inside the Hidden World of the Tour de France: Doping, Cover-ups, and Winning at All Costs",eng,4.32,8711,10423,1102,77,125,1040,4300,4881,https://images.gr-assets.com/books/1344963275m/15823426.jpg,https://images.gr-assets.com/books/1344963275s/15823426.jpg,0
8346,17910544,17910544,25096149,13,034553283X,9780345532830.0,Kelly Corrigan,2014.0,Glitter and Glue,Glitter and Glue,eng,3.76,10841,11987,1722,225,731,3308,5116,2607,https://images.gr-assets.com/books/1403166272m/17910544.jpg,https://images.gr-assets.com/books/1403166272s/17910544.jpg,0
8353,18111281,18111281,25436407,75,,9780670077040.0,Saroo Brierley,2013.0,A Long Way Home,A Long Way Home,eng,4.12,12404,23718,2348,226,644,4103,9746,8999,https://images.gr-assets.com/books/1371983160m/18111281.jpg,https://images.gr-assets.com/books/1371983160s/18111281.jpg,0
8355,11690,11690,1574123,100,1400033888,9781400033880.0,Orhan Pamuk,2003.0,İstanbul: Hatıralar ve Şehir,Istanbul: Memories and the City,eng,3.77,9919,12130,1192,250,959,3249,4592,3080,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8416,35476,35476,3813941,59,803283857,9780803283860.0,"Black Elk, John G. Neihardt",1932.0,Black Elk Speaks,Black Elk Speaks: Being the Life Story of a Holy Man of the Oglala Sioux,en-GB,4.13,8888,10942,514,114,407,2010,3837,4574,https://images.gr-assets.com/books/1328819916m/35476.jpg,https://images.gr-assets.com/books/1328819916s/35476.jpg,0
8515,7521400,7521400,9742847,11,307461181,9780307461190.0,Carol Burnett,2010.0,,This Time Together: Laughter and Reflection,eng,4.05,10609,12334,1406,171,471,2474,4728,4490,https://images.gr-assets.com/books/1320390701m/7521400.jpg,https://images.gr-assets.com/books/1320390701s/7521400.jpg,0
8524,270032,270032,1154253,81,874778883,9780874778880.0,Heinrich Harrer,1952.0,Sieben Jahre in Tibet,Seven Years in Tibet,,4.05,11283,12917,685,124,439,2529,5378,4447,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8528,8105569,8105569,12899560,23,446546313,9780446546320.0,Larry Levin,2009.0,Oogy: The Dog Only a Family Could Love,Oogy: The Dog Only a Family Could Love,en-GB,4.04,10273,10938,1275,171,673,2167,3439,4488,https://images.gr-assets.com/books/1289446928m/8105569.jpg,https://images.gr-assets.com/books/1289446928s/8105569.jpg,0
8537,331695,331695,902805,30,1592400825,9781592400830.0,Sarah Turnbull,2003.0,Almost French: Love and a New Life in Paris,Almost French: Love and a New Life in Paris,,3.68,10668,11659,812,221,904,3744,4320,2470,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8580,22929741,22929741,42499230,22,1555977073,9781555977080.0,Maggie Nelson,2015.0,The Argonauts,The Argonauts,eng,3.99,11925,13249,1556,406,807,2390,4513,5133,https://images.gr-assets.com/books/1410981835m/22929741.jpg,https://images.gr-assets.com/books/1410981835s/22929741.jpg,0
8581,502295,502295,3352513,19,316005274,9780316005270.0,"Jann S. Wenner, Corey Seymour",2007.0,Gonzo: The Life of Hunter S. Thompson,Gonzo: The Life of Hunter S. Thompson,en-US,4.07,9915,10108,252,78,324,2117,3879,3710,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8613,10604115,10604115,16463829,14,1401341764,9781401341760.0,"Jane Lynch, Lisa Dickey",2011.0,,Happy Accidents: A Memoir,,3.69,10824,11411,803,366,946,3363,3894,2842,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8661,9670094,9670094,14557905,16,62007289,9780062007280.0,"Tim Tebow, Nathan Whitaker",2011.0,,Through My Eyes,en-US,3.92,8727,9214,948,326,642,1936,2841,3469,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8671,26072609,26072609,46009964,14,006245496X,9780062454970.0,"Anderson Cooper, Gloria Vanderbilt",2016.0,"The Rainbow Comes and Goes: A Mother and Son On Life, Love, and Loss","The Rainbow Comes and Goes: A Mother and Son On Life, Love, and Loss",eng,3.79,10758,14694,1659,791,891,3306,5265,4441,https://images.gr-assets.com/books/1456162664m/26072609.jpg,https://images.gr-assets.com/books/1456162664s/26072609.jpg,0
8675,792938,792938,1240854,16,440220424,9780440220430.0,"Sarah L. Delany, A. Elizabeth Delany, Amy Hill Hearth",1993.0,Having Our Say: The Delany Sisters' First 100 Years,Having Our Say: The Delany Sisters' First 100 Years,en-US,4.14,11668,12056,491,170,388,2096,4360,5042,https://images.gr-assets.com/books/1403192701m/792938.jpg,https://images.gr-assets.com/books/1403192701s/792938.jpg,0
8698,25332115,25332115,45067930,8,1250077699,9781250077690.0,Ruth Wariner,2016.0,The Sound of Gravel,The Sound of Gravel,eng,4.15,12045,14113,2021,241,429,1996,5738,5709,https://images.gr-assets.com/books/1436200674m/25332115.jpg,https://images.gr-assets.com/books/1436200674s/25332115.jpg,0
8724,2187270,2187270,2192977,30,61256684,9780061256680.0,"The Waiter, Steve Dublanica",2008.0,Waiter Rant: Thanks for the Tip-Confessions of a Cynical Waiter,Waiter Rant: Thanks for the Tip-Confessions of a Cynical Waiter,eng,3.49,10341,12012,1654,350,1333,4338,4034,1957,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8752,829313,829313,120812,36,671725823,9780671725820.0,"Miles Davis, Quincy Troupe",1989.0,Miles: The Autobiography,Miles: The Autobiography,en-US,4.18,8827,9244,490,160,272,1420,3274,4118,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8828,13167847,13167847,18347103,8,805095837,9780805095840.0,Andy Cohen,2012.0,,Most Talkative: Stories from the Front Lines of Pop Culture,,3.79,9789,11305,1169,175,721,3144,4492,2773,https://images.gr-assets.com/books/1335383485m/13167847.jpg,https://images.gr-assets.com/books/1335383485s/13167847.jpg,0
8831,100322,100322,943760,20,1556520743,9781556520750.0,"Assata Shakur, Angela Y. Davis, Lennox S. Hinds",1987.0,Assata: An Autobiography,Assata: An Autobiography,eng,4.48,10518,10731,572,143,217,880,2636,6855,https://images.gr-assets.com/books/1328857268m/100322.jpg,https://images.gr-assets.com/books/1328857268s/100322.jpg,0
8836,6452806,6452806,6643012,23,446539252,9780446539260.0,Edward M. Kennedy,2009.0,True Compass: A Memoir,True Compass: A Memoir,en-US,3.99,10111,10504,762,176,439,2205,4133,3551,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8843,428223,428223,2989134,35,345495802,9780345495810.0,Harry Bernstein,2006.0,The Invisible Wall: A Love Story That Broke Barriers,The Invisible Wall: A Love Story That Broke Barriers,en-US,4.07,9715,10809,1718,58,286,2000,4962,3503,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8845,6713071,6713071,6908947,23,1439172951,9781439172960.0,"George Carlin, Tony Hendra",2009.0,,Last Words,en-US,4.04,9246,9795,504,177,435,1946,3485,3752,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8847,96642,96642,1068585,42,385333218,9780385333210.0,Homer Hickam,1998.0,Rocket Boys,Rocket Boys (Coalwood #1),,4.18,8768,12857,1407,118,364,1912,5119,5344,https://images.gr-assets.com/books/1320533768m/96642.jpg,https://images.gr-assets.com/books/1320533768s/96642.jpg,0
8855,198863,198863,192373,49,753510995,9780753511000.0,Richard Branson,2006.0,"Screw It, Let's Do It","Screw It, Let's Do It: Lessons In Life",,3.93,7866,9297,569,137,524,2176,3490,2970,https://images.gr-assets.com/books/1312059228m/198863.jpg,https://images.gr-assets.com/books/1312059228s/198863.jpg,0
8901,3925836,3925836,3971355,29,297853260,9780297853270.0,Jennifer Worth,2005.0,Shadows of the Workhouse: The Drama of Life in Postwar London,Shadows of the Workhouse,eng,4.12,8094,13532,1272,111,343,2380,5680,5018,https://images.gr-assets.com/books/1328216841m/3925836.jpg,https://images.gr-assets.com/books/1328216841s/3925836.jpg,0
8926,17287009,17287009,23907081,12,1250038820,9781250038820.0,Brandon Stanton,2013.0,,Humans of New York,eng,4.5,12614,12865,1301,93,183,1102,3348,8139,https://images.gr-assets.com/books/1384184910m/17287009.jpg,https://images.gr-assets.com/books/1384184910s/17287009.jpg,0
8928,47304,47304,941815,25,038549422X,9780385494230.0,"Erin Gruwell, Zlata Filipović, The Freedom Writers",1999.0,The Freedom Writers Diary: How a Teacher and 150 Teens Used Writing to Change Themselves and the World Around Them,The Freedom Writers Diary,eng,4.09,10567,12078,1437,175,564,2238,4124,4977,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8964,4059448,4059448,4106471,19,1400064996,9781400064990.0,Ronald C. White Jr.,2009.0,A. Lincoln: A Biography,A. Lincoln,en-US,4.22,8890,9269,312,136,303,1372,3019,4439,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8974,8584913,8584913,13454225,28,61732370,9780061732380.0,Gayle Tzemach Lemmon,2011.0,"The Dressmaker of Khair Khana: Five Sisters, One Remarkable Family, and the Woman Who Risked Everything to Keep Them Safe","The Dressmaker of Khair Khana: Five Sisters, One Remarkable Family, and the Woman Who Risked Everything to Keep Them Safe",eng,3.69,10365,12204,2007,210,973,3754,4680,2587,https://images.gr-assets.com/books/1279213493m/8584913.jpg,https://images.gr-assets.com/books/1279213493s/8584913.jpg,0
9064,23719479,23719479,43328972,12,547250258,9780547250250.0,Kate Clifford Larson,2015.0,Rosemary: The Hidden Kennedy Daughter,Rosemary: The Hidden Kennedy Daughter,en-CA,3.78,9819,12735,1590,260,670,3576,5371,2858,https://images.gr-assets.com/books/1439253720m/23719479.jpg,https://images.gr-assets.com/books/1439253720s/23719479.jpg,0
9084,32987,32987,1040051,21,812975294,9780812975290.0,Tom Brokaw,1998.0,The Greatest Generation,The Greatest Generation,,3.99,12346,13555,908,183,643,2922,5208,4599,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
9094,13230263,13230263,18422769,11,1451648448,9781451648450.0,"Clint Hill, Lisa McCubbin",2012.0,,Mrs. Kennedy and Me: An Intimate Memoir,eng,4.14,8722,10163,1331,91,375,1715,3798,4184,https://images.gr-assets.com/books/1333714646m/13230263.jpg,https://images.gr-assets.com/books/1333714646s/13230263.jpg,0
9100,122781,122781,806366,15,006095955X,9780060959560.0,Peter Jenkins,1979.0,A Walk Across America,A Walk Across America,en-US,4.02,9218,9558,544,150,433,1974,3474,3527,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
9102,105687,105687,87220,14,034544177X,9780345441780.0,Michael Patrick MacDonald,1999.0,All Souls: A Family Story from Southie,All Souls: A Family Story from Southie,eng,4.07,8344,9402,780,82,320,1815,3813,3372,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
9107,10870589,10870589,15785860,8,1414339364,9781414339370.0,Ira Wagler,2011.0,Growing up Amish,Growing Up Amish,eng,3.36,9085,10287,1074,445,1506,3887,2773,1676,https://images.gr-assets.com/books/1406514526m/10870589.jpg,https://images.gr-assets.com/books/1406514526s/10870589.jpg,0
